epoch,client_id,fedrn_clean_count,net2_clean_count,final_clean_count,fedrn_only_clean_count,net2_only_clean_count,both_clean_count,fedrn_only_precision,net2_only_precision,both_precision,fedrn_precision,net2_precision,final_precision,fedrn_recall,net2_recall,final_recall
289,68,299,303,302,1,5,298,1.000000,1.000000,0.983221,0.983278,0.983498,0.983444,0.980000,0.993333,0.990000
289,31,298,303,299,0,5,298,0.000000,1.000000,0.986577,0.986577,0.986799,0.986622,0.980000,0.996667,0.983333
289,13,298,299,298,0,1,298,0.000000,1.000000,0.996644,0.996644,0.996656,0.996644,0.990000,0.993333,0.990000
289,99,302,327,315,1,26,301,0.000000,0.307692,0.966777,0.963576,0.914373,0.946032,0.970000,0.996667,0.993333
289,15,305,316,307,0,11,305,0.000000,0.545455,0.963934,0.963934,0.949367,0.964169,0.980000,1.000000,0.986667
289,37,299,311,304,3,15,296,0.666667,0.533333,0.972973,0.969900,0.951768,0.967105,0.966667,0.986667,0.980000
289,19,294,292,294,14,12,280,1.000000,0.666667,0.971429,0.972789,0.958904,0.972789,0.953333,0.933333,0.953333
290,16,297,300,298,0,3,297,0.000000,0.333333,0.989899,0.989899,0.983333,0.986577,0.980000,0.983333,0.980000
290,59,304,305,304,1,2,303,1.000000,0.000000,0.973597,0.973684,0.967213,0.973684,0.986667,0.983333,0.986667
290,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
290,40,320,325,322,0,5,320,0.000000,0.400000,0.931250,0.931250,0.923077,0.928571,0.993333,1.000000,0.996667
290,4,298,299,298,1,2,297,0.000000,1.000000,0.996633,0.993289,0.996656,0.993289,0.986667,0.993333,0.986667
290,93,297,296,297,2,1,295,1.000000,1.000000,0.996610,0.996633,0.996622,0.996633,0.986667,0.983333,0.986667
290,11,297,302,299,1,6,296,1.000000,0.500000,0.979730,0.979798,0.970199,0.973244,0.970000,0.976667,0.970000
290,1,299,299,299,1,1,298,1.000000,0.000000,0.996644,0.996656,0.993311,0.996656,0.993333,0.990000,0.993333
290,6,296,303,300,0,7,296,0.000000,0.571429,0.996622,0.996622,0.986799,0.993333,0.983333,0.996667,0.993333
290,57,307,322,313,0,15,307,0.000000,0.266667,0.964169,0.964169,0.931677,0.952077,0.986667,1.000000,0.993333
291,78,302,314,309,0,12,302,0.000000,0.666667,0.963576,0.963576,0.952229,0.951456,0.970000,0.996667,0.980000
291,94,300,300,300,1,1,299,1.000000,0.000000,0.996656,0.996667,0.993333,0.996667,0.996667,0.993333,0.996667
291,20,301,309,306,0,8,301,0.000000,0.750000,0.960133,0.960133,0.954693,0.954248,0.963333,0.983333,0.973333
291,96,302,303,302,1,2,301,1.000000,0.000000,0.990033,0.990066,0.983498,0.990066,0.996667,0.993333,0.996667
291,70,298,299,298,0,1,298,0.000000,0.000000,0.993289,0.993289,0.989967,0.993289,0.986667,0.986667,0.986667
291,58,302,308,304,2,8,300,1.000000,0.250000,0.983333,0.983444,0.964286,0.980263,0.990000,0.990000,0.993333
291,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
291,23,299,309,301,4,14,295,0.750000,0.214286,0.996610,0.993311,0.961165,0.990033,0.990000,0.990000,0.993333
291,31,296,300,297,1,5,295,1.000000,0.600000,0.996610,0.996622,0.990000,0.989899,0.983333,0.990000,0.980000
291,18,299,298,299,1,0,298,0.000000,0.000000,0.996644,0.993311,0.996644,0.993311,0.990000,0.990000,0.990000
292,90,299,297,299,2,0,297,1.000000,0.000000,0.993266,0.993311,0.993266,0.993311,0.990000,0.983333,0.990000
292,66,298,297,298,4,3,294,0.750000,0.666667,0.996599,0.993289,0.993266,0.993289,0.986667,0.983333,0.986667
292,62,298,298,298,1,1,297,0.000000,1.000000,0.989899,0.986577,0.989933,0.986577,0.980000,0.983333,0.980000
292,10,308,323,311,0,15,308,0.000000,0.266667,0.961039,0.961039,0.928793,0.961415,0.986667,1.000000,0.996667
292,37,293,313,298,1,21,292,1.000000,0.714286,0.969178,0.969283,0.952077,0.966443,0.946667,0.993333,0.960000
292,13,298,298,298,0,0,298,0.000000,0.000000,0.996644,0.996644,0.996644,0.996644,0.990000,0.990000,0.990000
292,3,299,300,300,0,1,299,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996667,1.000000,1.000000
292,91,295,311,298,0,16,295,0.000000,0.562500,0.986441,0.986441,0.964630,0.983221,0.970000,1.000000,0.976667
292,23,292,293,292,9,10,283,0.777778,0.900000,0.996466,0.989726,0.993174,0.989726,0.963333,0.970000,0.963333
292,77,303,303,303,2,2,301,0.000000,1.000000,0.990033,0.983498,0.990099,0.983498,0.993333,1.000000,0.993333
293,97,306,313,309,6,13,300,0.833333,0.384615,0.966667,0.964052,0.942492,0.961165,0.983333,0.983333,0.990000
293,37,265,309,306,2,46,263,0.000000,0.847826,0.984791,0.977358,0.964401,0.964052,0.863333,0.993333,0.983333
293,6,300,302,302,2,4,298,0.000000,0.500000,0.996644,0.990000,0.990066,0.986755,0.990000,0.996667,0.993333
293,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
293,27,306,323,311,0,17,306,0.000000,0.470588,0.954248,0.954248,0.928793,0.951768,0.973333,1.000000,0.986667
293,54,302,301,302,2,1,300,1.000000,0.000000,0.993333,0.993377,0.990033,0.993377,1.000000,0.993333,1.000000
293,46,303,301,302,2,0,301,0.000000,0.000000,0.993355,0.986799,0.993355,0.990066,0.996667,0.996667,0.996667
293,75,300,302,300,0,2,300,0.000000,0.500000,0.990000,0.990000,0.986755,0.990000,0.990000,0.993333,0.990000
293,86,298,301,298,0,3,298,0.000000,0.333333,0.993289,0.993289,0.986711,0.993289,0.986667,0.990000,0.986667
293,51,314,317,316,3,6,311,0.333333,0.166667,0.958199,0.952229,0.943218,0.949367,0.996667,0.996667,1.000000
294,45,292,303,297,0,11,292,0.000000,0.727273,0.979452,0.979452,0.970297,0.979798,0.953333,0.980000,0.970000
294,40,324,325,323,1,2,323,0.000000,0.000000,0.928793,0.925926,0.923077,0.928793,1.000000,1.000000,1.000000
294,16,297,300,297,0,3,297,0.000000,0.666667,0.989899,0.989899,0.986667,0.989899,0.980000,0.986667,0.980000
294,99,314,325,315,0,11,314,0.000000,0.181818,0.949045,0.949045,0.923077,0.949206,0.993333,1.000000,0.996667
294,37,302,311,304,2,11,300,0.500000,0.545455,0.976667,0.973510,0.961415,0.970395,0.980000,0.996667,0.983333
294,75,300,301,301,1,2,299,1.000000,0.500000,0.989967,0.990000,0.986711,0.990033,0.990000,0.990000,0.993333
294,82,298,299,298,1,2,297,1.000000,0.500000,0.993266,0.993289,0.989967,0.993289,0.986667,0.986667,0.986667
294,59,300,300,299,3,3,297,1.000000,0.333333,0.983165,0.983333,0.976667,0.983278,0.983333,0.976667,0.980000
294,5,298,299,298,0,1,298,0.000000,1.000000,0.993289,0.993289,0.993311,0.993289,0.986667,0.990000,0.986667
294,72,323,327,325,1,5,322,0.000000,0.200000,0.928571,0.925697,0.917431,0.923077,0.996667,1.000000,1.000000
295,49,305,301,311,17,13,288,0.705882,0.384615,0.979167,0.963934,0.953488,0.961415,0.980000,0.956667,0.996667
295,43,299,300,299,0,1,299,0.000000,1.000000,0.989967,0.989967,0.990000,0.989967,0.986667,0.990000,0.986667
295,8,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
295,56,302,304,302,2,4,300,1.000000,0.250000,0.986667,0.986755,0.976974,0.986755,0.993333,0.990000,0.993333
295,68,301,305,303,1,5,300,0.000000,0.600000,0.990000,0.986711,0.983607,0.986799,0.990000,1.000000,0.996667
295,42,297,299,299,5,7,292,0.800000,0.571429,0.989726,0.986532,0.979933,0.983278,0.976667,0.976667,0.980000
295,22,301,303,301,2,4,299,1.000000,0.250000,0.989967,0.990033,0.980198,0.990033,0.993333,0.990000,0.993333
295,38,313,316,315,2,5,311,0.500000,0.200000,0.958199,0.955272,0.946203,0.952381,0.996667,0.996667,1.000000
295,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
295,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
296,5,297,300,298,0,3,297,0.000000,0.666667,0.993266,0.993266,0.990000,0.993289,0.983333,0.990000,0.986667
296,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
296,4,297,300,300,3,6,294,1.000000,0.500000,0.996599,0.996633,0.986667,0.993333,0.986667,0.986667,0.993333
296,26,300,310,302,2,12,298,0.500000,0.333333,0.989933,0.986667,0.964516,0.986755,0.986667,0.996667,0.993333
296,49,306,312,307,0,6,306,0.000000,0.500000,0.970588,0.970588,0.961538,0.967427,0.990000,1.000000,0.990000
296,33,306,307,307,2,3,304,1.000000,0.000000,0.980263,0.980392,0.970684,0.977199,1.000000,0.993333,1.000000
296,9,299,300,300,0,1,299,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996667,1.000000,1.000000
296,76,299,300,300,1,2,298,1.000000,0.500000,0.996644,0.996656,0.993333,0.993333,0.993333,0.993333,0.993333
296,21,306,318,309,0,12,306,0.000000,0.333333,0.964052,0.964052,0.940252,0.957929,0.983333,0.996667,0.986667
296,69,314,320,314,0,6,314,0.000000,0.500000,0.945860,0.945860,0.937500,0.945860,0.990000,1.000000,0.990000
297,46,303,305,305,1,3,302,0.000000,0.666667,0.983444,0.980198,0.980328,0.977049,0.990000,0.996667,0.993333
297,7,302,302,303,2,2,300,0.500000,1.000000,0.986667,0.983444,0.986755,0.983498,0.990000,0.993333,0.993333
297,59,301,301,301,3,3,298,0.333333,1.000000,0.983221,0.976744,0.983389,0.976744,0.980000,0.986667,0.980000
297,18,299,296,299,4,1,295,0.750000,1.000000,0.996610,0.993311,0.996622,0.993311,0.990000,0.983333,0.990000
297,19,300,303,301,2,5,298,1.000000,1.000000,0.973154,0.973333,0.973597,0.973422,0.973333,0.983333,0.976667
297,54,301,310,302,0,9,301,0.000000,0.000000,0.996678,0.996678,0.967742,0.993377,1.000000,1.000000,1.000000
297,8,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
297,67,299,300,299,4,5,295,0.750000,0.400000,0.989831,0.986622,0.980000,0.989967,0.983333,0.980000,0.986667
297,4,300,300,300,1,1,299,0.000000,1.000000,0.993311,0.990000,0.993333,0.993333,0.990000,0.993333,0.993333
297,28,295,296,296,3,4,292,0.666667,0.750000,0.986301,0.983051,0.983108,0.983108,0.966667,0.970000,0.970000
298,71,300,301,300,1,2,299,1.000000,1.000000,0.989967,0.990000,0.990033,0.990000,0.990000,0.993333,0.990000
298,16,295,297,295,0,2,295,0.000000,1.000000,0.989831,0.989831,0.989899,0.989831,0.973333,0.980000,0.973333
298,49,303,311,303,0,8,303,0.000000,0.750000,0.970297,0.970297,0.964630,0.970297,0.980000,1.000000,0.980000
298,76,298,300,300,0,2,298,0.000000,1.000000,0.993289,0.993289,0.993333,0.993333,0.986667,0.993333,0.993333
298,85,302,303,303,1,2,301,0.000000,0.500000,0.990033,0.986755,0.986799,0.986799,0.993333,0.996667,0.996667
298,64,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
298,20,298,307,302,0,9,298,0.000000,0.555556,0.966443,0.966443,0.954397,0.960265,0.960000,0.976667,0.966667
298,77,300,302,300,1,3,299,1.000000,0.333333,0.993311,0.993333,0.986755,0.993333,0.993333,0.993333,0.993333
298,97,308,316,311,0,8,308,0.000000,0.375000,0.961039,0.961039,0.946203,0.958199,0.986667,0.996667,0.993333
298,57,308,322,312,0,14,308,0.000000,0.142857,0.967532,0.967532,0.931677,0.955128,0.993333,1.000000,0.993333
299,17,300,309,304,0,9,300,0.000000,1.000000,0.963333,0.963333,0.964401,0.963816,0.963333,0.993333,0.976667
299,72,324,328,324,1,5,323,0.000000,0.200000,0.925697,0.922840,0.914634,0.922840,0.996667,1.000000,0.996667
299,70,297,298,297,0,1,297,0.000000,1.000000,0.993266,0.993266,0.993289,0.993266,0.983333,0.986667,0.983333
299,54,303,301,302,5,3,298,0.000000,0.666667,1.000000,0.983498,0.996678,0.993377,0.993333,1.000000,1.000000
299,50,308,322,315,0,14,308,0.000000,0.214286,0.964286,0.964286,0.931677,0.946032,0.990000,1.000000,0.993333
299,18,299,298,299,1,0,298,1.000000,0.000000,0.993289,0.993311,0.993289,0.993311,0.990000,0.986667,0.990000
299,93,298,298,298,1,1,297,1.000000,1.000000,0.996633,0.996644,0.996644,0.996644,0.990000,0.990000,0.990000
299,79,302,315,307,0,13,302,0.000000,0.538462,0.970199,0.970199,0.952381,0.964169,0.976667,1.000000,0.986667
299,71,298,303,302,0,5,298,0.000000,1.000000,0.986577,0.986577,0.986799,0.986755,0.980000,0.996667,0.993333
299,63,299,302,301,0,3,299,0.000000,0.666667,0.979933,0.979933,0.976821,0.980066,0.976667,0.983333,0.983333
300,29,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
300,93,297,300,298,0,3,297,0.000000,1.000000,0.996633,0.996633,0.996667,0.996644,0.986667,0.996667,0.990000
300,41,300,298,301,3,1,297,1.000000,1.000000,0.989899,0.990000,0.989933,0.990033,0.990000,0.983333,0.993333
300,37,295,310,298,1,16,294,0.000000,0.625000,0.976190,0.972881,0.958065,0.973154,0.956667,0.990000,0.966667
300,11,302,308,305,1,7,301,1.000000,0.571429,0.973422,0.973510,0.964286,0.970492,0.980000,0.990000,0.986667
300,45,298,309,300,1,12,297,1.000000,0.500000,0.976431,0.976510,0.957929,0.970000,0.970000,0.986667,0.970000
300,50,305,321,307,0,16,305,0.000000,0.437500,0.957377,0.957377,0.931464,0.954397,0.973333,0.996667,0.976667
300,98,296,301,298,1,6,295,1.000000,0.833333,0.976271,0.976351,0.973422,0.976510,0.963333,0.976667,0.970000
300,46,302,306,302,2,6,300,0.000000,0.333333,0.990000,0.983444,0.977124,0.986755,0.990000,0.996667,0.993333
300,48,305,315,310,0,10,305,0.000000,0.300000,0.970492,0.970492,0.949206,0.964516,0.986667,0.996667,0.996667
301,30,306,309,306,0,3,306,0.000000,0.000000,0.973856,0.973856,0.964401,0.973856,0.993333,0.993333,0.993333
301,44,305,318,311,1,14,304,0.000000,0.428571,0.967105,0.963934,0.943396,0.964630,0.980000,1.000000,1.000000
301,75,301,301,303,2,2,299,1.000000,1.000000,0.986622,0.986711,0.986711,0.986799,0.990000,0.990000,0.996667
301,88,300,301,300,0,1,300,0.000000,0.000000,1.000000,1.000000,0.996678,1.000000,1.000000,1.000000,1.000000
301,49,305,307,305,1,3,304,0.000000,0.666667,0.973684,0.970492,0.970684,0.970492,0.986667,0.993333,0.986667
301,74,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
301,48,307,311,308,1,5,306,1.000000,0.400000,0.967320,0.967427,0.958199,0.964286,0.990000,0.993333,0.990000
301,40,322,325,323,0,3,322,0.000000,0.000000,0.931677,0.931677,0.923077,0.928793,1.000000,1.000000,1.000000
301,87,299,310,301,2,13,297,0.000000,0.384615,0.983165,0.976589,0.958065,0.973422,0.973333,0.990000,0.976667
301,47,292,297,293,0,5,292,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.973333,0.990000,0.976667
302,33,308,314,308,0,6,308,0.000000,0.000000,0.974026,0.974026,0.955414,0.974026,1.000000,1.000000,1.000000
302,82,297,300,298,0,3,297,0.000000,0.666667,0.993266,0.993266,0.990000,0.993289,0.983333,0.990000,0.986667
302,11,279,308,283,0,29,279,0.000000,0.793103,0.971326,0.971326,0.954545,0.971731,0.903333,0.980000,0.916667
302,65,285,305,302,2,22,283,0.000000,0.954545,0.971731,0.964912,0.970492,0.966887,0.916667,0.986667,0.973333
302,26,301,312,305,0,11,301,0.000000,0.363636,0.983389,0.983389,0.961538,0.977049,0.986667,1.000000,0.993333
302,63,297,304,299,0,7,297,0.000000,0.571429,0.973064,0.973064,0.963816,0.973244,0.963333,0.976667,0.970000
302,32,282,315,292,0,33,282,0.000000,0.727273,0.975177,0.975177,0.949206,0.976027,0.916667,0.996667,0.950000
302,7,301,305,303,1,5,300,0.000000,0.600000,0.986667,0.983389,0.980328,0.983498,0.986667,0.996667,0.993333
302,28,296,303,298,0,7,296,0.000000,0.571429,0.983108,0.983108,0.973597,0.979866,0.970000,0.983333,0.973333
302,58,295,308,296,1,14,294,1.000000,0.714286,0.976190,0.976271,0.964286,0.976351,0.960000,0.990000,0.963333
303,79,305,316,307,1,12,304,1.000000,0.500000,0.963816,0.963934,0.946203,0.964169,0.980000,0.996667,0.986667
303,67,298,298,299,3,3,295,0.333333,0.666667,0.993220,0.986577,0.989933,0.986622,0.980000,0.983333,0.983333
303,41,302,305,302,1,4,301,1.000000,0.500000,0.983389,0.983444,0.977049,0.983444,0.990000,0.993333,0.990000
303,51,309,323,315,0,14,309,0.000000,0.214286,0.961165,0.961165,0.928793,0.949206,0.990000,1.000000,0.996667
303,4,301,301,301,0,0,301,0.000000,0.000000,0.990033,0.990033,0.990033,0.990033,0.993333,0.993333,0.993333
303,3,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
303,70,298,297,298,1,0,297,1.000000,0.000000,0.993266,0.993289,0.993266,0.993289,0.986667,0.983333,0.986667
303,24,307,308,307,1,2,306,1.000000,0.500000,0.957516,0.957655,0.954545,0.954397,0.980000,0.980000,0.976667
303,92,297,299,299,1,3,296,1.000000,0.666667,0.993243,0.993266,0.989967,0.989967,0.983333,0.986667,0.986667
303,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
304,69,312,320,315,0,8,312,0.000000,0.500000,0.948718,0.948718,0.937500,0.946032,0.986667,1.000000,0.993333
304,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
304,44,301,307,303,4,10,297,1.000000,0.500000,0.979798,0.980066,0.964169,0.980198,0.983333,0.986667,0.990000
304,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
304,47,295,294,294,2,1,293,0.500000,1.000000,1.000000,0.996610,1.000000,1.000000,0.980000,0.980000,0.980000
304,59,301,303,301,1,3,300,0.000000,0.333333,0.986667,0.983389,0.980198,0.983389,0.986667,0.990000,0.986667
304,8,299,300,299,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
304,40,323,325,323,0,2,323,0.000000,0.500000,0.925697,0.925697,0.923077,0.925697,0.996667,1.000000,0.996667
304,11,303,297,301,9,3,294,1.000000,0.666667,0.969388,0.970297,0.966330,0.970100,0.980000,0.956667,0.973333
304,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
305,47,293,292,293,2,1,291,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.976667,0.973333,0.976667
305,21,305,314,307,0,9,305,0.000000,0.444444,0.967213,0.967213,0.952229,0.960912,0.983333,0.996667,0.983333
305,35,295,307,302,4,16,291,0.750000,0.562500,0.989691,0.986441,0.967427,0.986755,0.970000,0.990000,0.993333
305,3,300,299,300,1,0,299,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996667,1.000000
305,70,297,297,297,1,1,296,1.000000,1.000000,0.993243,0.993266,0.993266,0.993266,0.983333,0.983333,0.983333
305,77,302,302,302,1,1,301,0.000000,1.000000,0.990033,0.986755,0.990066,0.986755,0.993333,0.996667,0.993333
305,73,299,302,299,0,3,299,0.000000,0.666667,0.996656,0.996656,0.993377,0.996656,0.993333,1.000000,0.993333
305,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
305,8,299,301,300,0,2,299,0.000000,0.000000,0.996656,0.996656,0.990033,0.993333,0.993333,0.993333,0.993333
305,19,297,302,299,2,7,295,1.000000,0.857143,0.972881,0.973064,0.970199,0.969900,0.963333,0.976667,0.966667
306,7,295,301,296,2,8,293,1.000000,0.625000,0.986348,0.986441,0.976744,0.986486,0.970000,0.980000,0.973333
306,12,294,309,298,0,15,294,0.000000,0.466667,0.993197,0.993197,0.967638,0.986577,0.973333,0.996667,0.980000
306,3,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
306,30,298,310,308,0,12,298,0.000000,0.916667,0.963087,0.963087,0.961290,0.964286,0.956667,0.993333,0.990000
306,86,297,299,297,0,2,297,0.000000,0.500000,0.996633,0.996633,0.993311,0.996633,0.986667,0.990000,0.986667
306,44,296,319,307,0,23,296,0.000000,0.434783,0.979730,0.979730,0.940439,0.970684,0.966667,1.000000,0.993333
306,91,288,314,298,0,26,288,0.000000,0.653846,0.982639,0.982639,0.955414,0.976510,0.943333,1.000000,0.970000
306,22,300,296,303,7,3,293,0.571429,1.000000,0.996587,0.986667,0.996622,0.986799,0.986667,0.983333,0.996667
306,24,299,307,304,0,8,299,0.000000,0.625000,0.969900,0.969900,0.960912,0.963816,0.966667,0.983333,0.976667
306,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
307,82,298,300,298,0,2,298,0.000000,0.000000,0.993289,0.993289,0.986667,0.993289,0.986667,0.986667,0.986667
307,91,297,314,301,0,17,297,0.000000,0.529412,0.979798,0.979798,0.955414,0.976744,0.970000,1.000000,0.980000
307,71,300,301,302,6,7,294,0.833333,0.428571,0.993197,0.990000,0.980066,0.990066,0.990000,0.983333,0.996667
307,27,308,317,314,1,10,307,1.000000,0.400000,0.957655,0.957792,0.940063,0.952229,0.983333,0.993333,0.996667
307,11,301,304,303,2,5,299,0.500000,0.800000,0.973244,0.970100,0.970395,0.970297,0.973333,0.983333,0.980000
307,77,303,304,303,0,1,303,0.000000,0.000000,0.983498,0.983498,0.980263,0.983498,0.993333,0.993333,0.993333
307,24,297,303,299,2,8,295,1.000000,0.625000,0.969492,0.969697,0.960396,0.966555,0.960000,0.970000,0.963333
307,6,296,312,297,0,16,296,0.000000,0.437500,0.989865,0.989865,0.961538,0.989899,0.976667,1.000000,0.980000
307,31,303,299,303,4,0,299,1.000000,0.000000,0.989967,0.990099,0.989967,0.990099,1.000000,0.986667,1.000000
307,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
308,91,292,311,300,0,19,292,0.000000,0.631579,0.986301,0.986301,0.964630,0.976667,0.960000,1.000000,0.976667
308,93,298,299,298,0,1,298,0.000000,1.000000,0.996644,0.996644,0.996656,0.996644,0.990000,0.993333,0.990000
308,50,302,322,316,1,21,301,0.000000,0.809524,0.940199,0.937086,0.931677,0.936709,0.943333,1.000000,0.986667
